"state","chamber","state_chamber","term","term_start","term_end","term_elec_yr","term_length","n_maj","n_min","chamber_size","legislature_size","num_chamber_comms","num_joint_comms","maj_SLES_median","min_SLES_median","maj_min_SLES_meddiff","maj_above_min_SLES_median","chair_SLES_median","notchair_SLES_median","chair_SLES_meddiff","majfrosh_SLES_meddiff","minfrosh_SLES_meddiff","num_female","share_female","kpb_dem_share","kpb_rep_share","share_dem","partisan_seatshare_diff","term_limits_enacted","term_limits_applied","aj_deny_hearing","aj_deny_report","aj_comm_gatekeep","aj_chamb_vote_comm_appts","aj_majleader_setscal","aj_majcom_setscal","aj_anymaj_setscal","aj_rules_change","SM_maj_median","SM_min_median","SM_median_diff","SM_maj_sd","SM_min_sd","squire_year","squire_index","leg_salary_yr_avg","slength_avg_all","ncsl_staff_year","ncsl_num_staff","ncsl_num_staff_per_leg","maj_party_controls_gov","maj_party_controls_oppo_chamber","unified_gov"
"ND","upper","ND-upper","1997_1998",1997,1998,1996,2,30,19,49,147,11,0,0.89720888573126,0.779727848060685,0.117481037670575,0.633333333333333,1.01601276504161,0.802160185210342,0.213852579831263,0.593460981161924,0.257416800781377,6,0.122448979591837,0.387755102040816,0.612244897959184,0.387755102040816,0.224489795918368,0,0,0,0,0,1,0,0,0,NA,0.767,-0.445,1.212,0.155779762354212,0.197336955219118,1996,0.058,12596.21,33,1996,172,1.17006802721088,1,1,1
"ND","upper","ND-upper","1999_2000",1999,2000,1998,2,31,18,49,147,11,0,1.12656486406923,0.670276292094493,0.456288571974739,0.774193548387097,1.17783511469667,0.806461297607316,0.371373817089352,0.160032458282896,0.341299097288605,6,0.122448979591837,0.36734693877551,0.63265306122449,0.36734693877551,0.26530612244898,0,0,0,0,0,1,0,0,0,NA,0.767,-0.41,1.177,0.148018128070193,0.189572484291653,2003,0.051,7220.58,35.5,2003,124,0.843537414965986,1,1,1
"ND","upper","ND-upper","2001_2002",2001,2002,2000,2,32,17,49,147,11,0,1.05007371832845,0.822626699755883,0.227447018572565,0.5625,1.00671863802415,0.867084491682691,0.139634146341463,0.131014915738023,0.418183876536542,6,0.122448979591837,0.346938775510204,0.653061224489796,0.346938775510204,0.306122448979592,0,0,0,0,0,1,0,0,0,NA,0.739,-0.373,1.112,0.147628043297099,0.156869469017478,2003,0.051,5230.21,29.11,2003,124,0.843537414965986,1,1,1
"ND","upper","ND-upper","2003_2004",2003,2004,2002,2,31,16,47,141,12,0,0.856392740675414,0.502876065356318,0.353516675319096,0.838709677419355,1.07508102587626,0.641376535500163,0.433704490376093,0.326196387788467,0.215016205175251,5,0.106382978723404,0.340425531914894,0.659574468085106,0.340425531914894,0.319148936170212,0,0,0,0,0,1,0,0,0,NA,0.728,-0.364,1.092,0.121034932576492,0.174980503245909,2003,0.051,5595.39,28.05,2003,124,0.879432624113475,1,1,1
"ND","upper","ND-upper","2005_2006",2005,2006,2004,2,32,15,47,141,11,0,0.977784143523685,0.513413003697578,0.464371139826107,0.6875,0.984292070743572,0.538745452784668,0.445546617958904,0.604169392064752,0.237881979981586,5,0.106382978723404,0.319148936170213,0.680851063829787,0.319148936170213,0.361702127659574,0,0,0,0,0,1,0,0,0,NA,0.719,-0.355,1.074,0.120665080753031,0.159719944015052,2009,0.049,5271.64,26.98,2009,105,0.74468085106383,1,1,1
"ND","upper","ND-upper","2007_2008",2007,2008,2006,2,26,21,47,141,11,0,0.990476395278724,0.586175782007413,0.404300613271311,0.807692307692308,1.013836236233,0.650668822366469,0.36316741386653,-0.298609676365508,0.337837174308304,6,0.127659574468085,0.446808510638298,0.553191489361702,0.446808510638298,0.106382978723404,0,0,0,0,0,1,0,0,0,NA,0.733,-0.377,1.11,0.113057214829294,0.125989818145094,2009,0.049,4769.47,25.92,2009,105,0.74468085106383,1,1,1
"ND","upper","ND-upper","2009_2010",2009,2010,2008,2,26,21,47,141,11,0,1.01766942734685,0.680756071885104,0.336913355461743,0.653846153846154,1.47693838419645,0.710745437358341,0.766192946838108,0.515082498147014,0.171738342302858,6,0.127659574468085,0.446808510638298,0.553191489361702,0.446808510638298,0.106382978723404,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,2009,0.049,7587.95,39.5,2009,105,0.74468085106383,1,1,1
"ND","upper","ND-upper","2011_2012",2011,2012,2010,2,35,12,47,141,11,0,0.858727345081281,0.630960681507916,0.227766663573365,0.571428571428571,1.49875295164234,0.580305149127765,0.918447802514572,0.68260104445969,0.256272443597332,6,0.127659574468085,0.25531914893617,0.74468085106383,0.25531914893617,0.48936170212766,0,0,0,0,0,1,0,0,0,NA,0.78,-0.346,1.126,0.127632799659703,0.123883988577206,2015,0.111989858,8200.1,42.24,2015,122,0.865248226950355,1,1,1
"ND","upper","ND-upper","2013_2014",2013,2014,2012,2,33,14,47,141,11,0,0.772035603996924,0.665452918674944,0.10658268532198,0.636363636363636,1.41290986284203,0.662936412902496,0.749973449939533,0.38878527962198,-0.381886002295873,8,0.170212765957447,NA,NA,0.297872340425532,0.404255319148936,0,0,0,0,0,1,0,0,0,NA,0.774,-0.346,1.12,0.113593482106186,0.117255814294332,2015,0.111989858,8229.62,40,2015,122,0.865248226950355,1,1,1
"ND","upper","ND-upper","2015_2016",2015,2016,2014,2,32,15,47,141,11,0,0.95517969562648,0.773982654367396,0.181197041259084,0.5625,0.983440572120397,0.773982654367396,0.209457917753,0.0661590018477595,0.321823403080874,8,0.170212765957447,NA,NA,0.319148936170213,0.361702127659574,0,0,0,0,0,1,0,0,0,NA,0.777,-0.337,1.114,0.120573950150676,0.113407028117566,2015,0.111989858,8986.5,41,2015,122,0.865248226950355,1,1,1
"ND","upper","ND-upper","2017_2018",2017,2018,2016,2,38,9,47,141,11,0,1.01876908129635,0.447057329598506,0.571711751697842,0.710526315789474,1.7523374256656,0.603050172638863,1.14928725302674,0.729885461597909,0.277303807842384,9,0.191489361702128,NA,NA,0.191489361702128,0.617021276595745,0,0,0,0,0,1,0,0,0,NA,0.777,-0.383,1.16,0.125978178146639,0.127954316112736,2015,0.111989858,9054.58,38.5,2015,122,0.865248226950355,1,1,1
"NE","upper","NE-upper","2007_2008",2007,2008,2006,2,0,50,49,49,14,0,NA,0.829935938124222,NA,NA,1.00514126898253,0.812461863506932,0.192679405475597,NA,0.575119417953383,9,0.18,NA,NA,0,0,1,1,0,1,1,1,1,0,1,NA,0.654,0.119,0.535,0.211793151063243,0.311924104893159,2009,0.166,12386.76,78.5,2009,243,4.95918367346939,0,NA,0
"NE","upper","NE-upper","2009_2010",2009,2010,2008,2,0,50,49,49,14,0,NA,0.870280413280045,NA,NA,1.16780656105467,0.796254435942858,0.371552125111814,NA,0.598402560064688,10,0.2,NA,NA,0,0,1,1,0,1,1,1,1,0,1,NA,0.738,0.016,0.722,0.298160768820776,0.269195997499806,2009,0.166,12098.42,79.5,2009,243,4.95918367346939,0,NA,0
"NE","upper","NE-upper","2011_2012",2011,2012,2010,2,0,50,49,49,14,0,NA,0.983254873255021,NA,NA,1.19775236250575,0.7931980190305,0.404554343475254,NA,0.562267795437033,11,0.22,NA,NA,0,0,1,1,0,1,1,1,1,0,1,NA,0.738,-0.141,0.879,0.314010079356477,0.321620929541965,2015,0.230312445,11514.88,77.4,2015,236,4.81632653061224,0,NA,0
"NE","upper","NE-upper","2013_2014",2013,2014,2012,2,0,50,49,49,14,0,NA,0.864574060361426,NA,NA,1.48740502721072,0.725385337674154,0.762019689536565,NA,0.462003919633315,10,0.2,NA,NA,0,0,1,1,0,1,1,1,1,0,1,NA,0.655,-0.116,0.771,0.324407538856612,0.390017597436505,2015,0.230312445,11142.77,75,2015,236,4.81632653061224,0,NA,0
"NE","upper","NE-upper","2015_2016",2015,2016,2014,2,0,50,49,49,14,0,NA,0.815785842392762,NA,NA,1.44647617464947,0.701420092679554,0.745056081969916,NA,0.493787196316257,11,0.22,NA,NA,0,0,1,1,0,1,1,1,1,0,1,NA,0.636,-0.176,0.812,0.520779927084106,0.450403809402881,2015,0.230312445,10973.03,74.5,2015,236,4.81632653061224,0,NA,0
"NE","upper","NE-upper","2017_2018",2017,2018,2016,2,0,51,49,49,14,0,NA,0.950112770709447,NA,NA,1.16458890272443,0.729185293165869,0.435403609558557,NA,0.543257565046126,14,0.274509803921569,NA,NA,0,0,1,1,0,1,1,1,1,0,1,NA,0.956,-0.23,1.186,0.520788288608267,0.53552810308311,2015,0.230312445,10548.87,87.86,2015,236,4.81632653061224,0,NA,0
"NH","lower","NH-lower","1989_1990",1989,1990,1988,2,250,153,400,424,23,3,0.435743418996812,0.396031076230538,0.0397123427662743,0.504,1.84170835718683,0.396031076230538,1.44567728095629,0.898253294766512,0.466819922895938,127,0.315136476426799,0.2975,0.7025,0.295285359801489,0.405,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,1986,0.042,250.48,27,1988,142,0.334905660377358,1,1,1
"NH","lower","NH-lower","1991_1992",1991,1992,1990,2,205,198,400,424,24,3,0.392249212841756,0.392249212841756,0,0.482926829268293,2.13498338755924,0.359909174289789,1.77507421326945,0.719818348579579,0.781946142901107,130,0.32258064516129,0.3225,0.67,0.32258064516129,0.3475,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,1986,0.042,157.76,30.5,1988,142,0.334905660377358,1,1,1
"NH","lower","NH-lower","1993_1994",1993,1994,1992,2,210,191,400,424,24,6,0.400215421692763,0.400215421692763,0,0.461904761904762,1.7700722208755,0.400215421692763,1.36985679918274,0.514444608119422,0.628949307345718,133,0.331670822942643,0.35,0.65,0.351620947630923,0.3,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,1996,0.034,149.02,29.5,1996,159,0.375,1,1,1
"NH","lower","NH-lower","1995_1996",1995,1996,1994,2,251,152,400,424,24,73,0.448591887211082,0.448591887211082,0,0.442231075697211,2.90332373076889,0.360590723602838,2.54273300716605,0.628887249012501,0.599547142221279,123,0.305210918114144,0.2825,0.7125,0.272952853598015,0.43,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,1996,0.034,141.03,24.5,1996,159,0.375,1,1,1
"NH","lower","NH-lower","1997_1998",1997,1998,1996,2,212,191,400,424,20,5,0.706232156688569,0.31555606171015,0.390676094978419,0.64622641509434,2.37718257474353,0.473334092565225,1.9038484821783,0.623574159101763,0.781352189956838,124,0.307692307692308,0.3625,0.6325,0.364764267990074,0.27,0,0,0,0,0,0,1,0,1,NA,0.541,-0.885,1.426,0.390309390753021,0.373725838199016,1996,0.034,134.82,23,1996,159,0.375,0,1,0
"NH","lower","NH-lower","1999_2000",1999,2000,1998,2,237,166,400,424,24,5,0.417651632309666,0.329339278618048,0.0883123536916177,0.540084388185654,2.74693671878443,0.329339278618048,2.41759744016638,0.494008917927072,0.469016158602668,126,0.312655086848635,0.3825,0.615,0.384615384615385,0.2325,0,0,0,0,0,0,1,0,1,NA,0.545,-0.856,1.401,0.347231734346872,0.339592377530457,2003,0.027,128.76,23.5,2003,165,0.389150943396226,0,0,0
"NH","lower","NH-lower","2001_2002",2001,2002,2000,2,257,146,400,424,24,5,0.477534616957623,0.18916243315986,0.288372183797764,0.575875486381323,2.06241077647496,0.346614164560382,1.71579661191458,0.792438079758669,0.378324866319719,115,0.285359801488834,0.3575,0.64,0.357320099255583,0.2825,0,0,0,0,0,0,1,0,1,NA,0.551,-0.895,1.446,0.321175474482757,0.324002333146155,2003,0.027,122.17,19.5,2003,165,0.389150943396226,0,1,0
"NH","lower","NH-lower","2003_2004",2003,2004,2002,2,238,162,400,424,21,0,0.372093023255814,0.372093023255814,0,0.470588235294118,3.49475934443621,0.372093023255814,3.12266632118039,0.462480513010077,0.558139534883721,113,0.2825,0.2925,0.705,0.295,0.4125,0,0,0,0,0,0,1,0,1,NA,0.581,-0.937,1.518,0.33789911638352,0.354203720872452,2003,0.027,116.97,19.5,2003,165,0.389150943396226,1,1,1
"NH","lower","NH-lower","2005_2006",2005,2006,2004,2,232,172,400,424,21,0,0.559279681096726,0.306328300056519,0.252951381040207,0.577586206896552,2.23711872438691,0.406115531068467,1.83100319331844,0.659066912108674,0.409931035477409,125,0.309405940594059,0.3675,0.625,0.373762376237624,0.2575,0,0,0,0,0,0,1,0,1,NA,0.591,-0.929,1.52,0.349901567671979,0.312225166365068,2009,0.031,109.91,21.5,2009,179,0.422169811320755,0,1,0
"NH","lower","NH-lower","2007_2008",2007,2008,2006,2,240,161,400,424,21,0,0.429208851287883,0.51505062154546,-0.0858417702575767,0.483333333333333,1.64970270401938,0.429208851287883,1.22049385273149,1.0109794341672,0.87265587431898,143,0.356608478802993,0.5975,0.4025,0.598503740648379,0.195,0,0,0,0,0,0,1,0,1,NA,-0.934,0.607,1.541,0.283563135724097,0.336018097146663,2009,0.031,103.22,64.33,2009,179,0.422169811320755,1,1,1
"NH","lower","NH-lower","2009_2010",2009,2010,2008,2,224,179,400,424,28,0,0.493380363749331,0.493380363749331,0,0.482142857142857,2.1480727048226,0.493380363749331,1.65469234107327,0.629994025036904,0.667931613574611,147,0.364764267990074,0.5625,0.4375,0.558312655086849,0.125,0,0,0,0,0,0,1,0,1,NA,-0.963,0.616,1.579,0.278667042686672,0.350925684404385,2009,0.031,100.82,74.33,2009,179,0.422169811320755,1,1,1
"NH","lower","NH-lower","2011_2012",2011,2012,2010,2,298,105,400,424,16,0,0.479931519552785,0.159977173184262,0.319954346368523,0.583892617449664,1.98344025758234,0.319954346368523,1.66348591121382,0.735894996647603,0.319954346368523,99,0.245657568238213,0.255,0.745,0.260545905707196,0.49,0,0,0,0,0,0,1,0,1,NA,0.753,-0.899,1.652,0.33409777425945,0.297218275573709,2015,0.048101623,95.96,24.5,2015,150,0.35377358490566,0,1,0
"NH","lower","NH-lower","2013_2014",2013,2014,2012,2,222,180,400,424,21,0,0.183459280209876,0.366918560419752,-0.183459280209876,0.427927927927928,3.31389363006564,0.183459280209876,3.13043434985576,1.10656897440319,0.366918560419752,131,0.325870646766169,NA,NA,0.554726368159204,0.109452736318408,0,0,0,0,0,0,1,0,1,NA,-0.967,0.72,1.687,0.335915390887461,0.348222704050147,2015,0.048101623,92.86,21,2015,150,0.35377358490566,1,0,0
"NH","lower","NH-lower","2015_2016",2015,2016,2014,2,240,163,400,424,21,0,0.360519261911343,0.360519261911343,0,0.483333333333333,1.36030100776279,0.360519261911343,0.999781745851452,0.901298154778357,0.540778892867014,116,0.287841191066998,NA,NA,0.39454094292804,0.200992555831265,0,0,0,0,0,0,1,0,1,NA,0.844,-0.987,1.831,0.361667857113294,0.308895962379994,2015,0.048101623,91.44,24.5,2015,150,0.35377358490566,0,1,0
"NH","lower","NH-lower","2017_2018",2017,2018,2016,2,228,182,400,424,21,0,0.374486657418124,0.093621664354531,0.280864993063593,0.596491228070175,1.79919787233124,0.187243328709062,1.61195454362217,0.382641157256183,0.280864993063593,119,0.290243902439024,NA,NA,0.44390243902439,0.11219512195122,0,0,0,0,0,0,1,0,1,NA,0.747,-1.02,1.767,0.383156247870822,0.309341784650521,2015,0.048101623,87.91,124.64,2015,150,0.35377358490566,1,1,1
"NH","upper","NH-upper","1989_1990",1989,1990,1988,2,13,11,24,424,15,3,1.03958853295302,1.05571535339129,-0.0161268204382765,0.384615384615385,1.08734726831409,0.614077027508845,0.473270240805244,0.633061010394668,0.0234515132607442,6,0.25,0.333333333333333,0.666666666666667,0.458333333333333,0.333333333333334,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,1986,0.042,250.48,27,1988,142,0.334905660377358,1,1,1
"NH","upper","NH-upper","1991_1992",1991,1992,1990,2,6,18,24,424,19,3,0.911955426783622,0.847347589445926,0.0646078373376965,0.5,1.06595127128931,0.60417229390032,0.461778977388993,-0.0619912763526412,0.357301900496228,7,0.291666666666667,0.458333333333333,0.541666666666667,0.458333333333333,0.083333333333334,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,1986,0.042,157.76,30.5,1988,142,0.334905660377358,1,1,1
"NH","upper","NH-upper","1993_1994",1993,1994,1992,2,10,14,24,424,18,6,0.948198063263176,0.776686820593632,0.171511242669545,0.6,1.15979900330374,0.658707296965009,0.501091706338729,0.585772166098667,0.556528552780609,9,0.375,0.458333333333333,0.541666666666667,0.458333333333333,0.083333333333334,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,1996,0.034,149.02,29.5,1996,159,0.375,1,1,1
"NH","upper","NH-upper","1995_1996",1995,1996,1994,2,12,12,24,424,16,73,0.741830219317845,0.941296820820003,-0.199466601502158,0.25,0.844182381888538,0.737142830929482,0.107039550959056,-0.163142436126924,0.692790091227643,6,0.25,0.25,0.75,0.25,0.5,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,1996,0.034,141.03,24.5,1996,159,0.375,1,1,1
"NH","upper","NH-upper","1997_1998",1997,1998,1996,2,9,15,24,424,17,5,0.973376188314916,0.90629023443651,0.0670859538784068,0.555555555555556,0.944927643624395,0.538700703649157,0.406226939975238,0.192075533448807,0.226520070519292,8,0.333333333333333,0.375,0.625,0.375,0.25,0,0,0,0,0,0,1,0,1,NA,0.834,-1.517,2.351,0.624618246574924,0.4046821446805,1996,0.034,134.82,23,1996,159,0.375,0,1,0
"NH","upper","NH-upper","1999_2000",1999,2000,1998,2,13,11,24,424,18,5,0.873974198114903,1.07855311110782,-0.204578912992914,0.384615384615385,1.08553011566891,0.334564138809853,0.750965976859061,0.217624949567133,0.846368392571727,8,0.333333333333333,0.541666666666667,0.458333333333333,0.541666666666667,0.083333333333334,0,0,0,0,0,0,1,0,1,NA,-1.331,0.673,2.004,0.324538687867745,0.610802313216755,2003,0.027,128.76,23.5,2003,165,0.389150943396226,1,0,0
"NH","upper","NH-upper","2001_2002",2001,2002,2000,2,14,10,24,424,18,5,0.539820263194689,0.945786109963017,-0.405965846768329,0.285714285714286,0.730590576165042,0.787645492083355,-0.057054915918313,0.311211398661788,0.626273575906843,7,0.291666666666667,0.458333333333333,0.541666666666667,0.416666666666667,0.083333333333334,0,0,0,0,0,0,1,0,1,NA,0.815,-1.327,2.142,0.464441676119081,0.341419644700102,2003,0.027,122.17,19.5,2003,165,0.389150943396226,0,1,0
"NH","upper","NH-upper","2003_2004",2003,2004,2002,2,17,7,24,424,16,0,0.718963817133438,0.936456198400583,-0.217492381267144,0.411764705882353,0.921300379697174,0.689553081329345,0.231747298367829,0.336575512612401,0.317684068410957,4,0.166666666666667,0.25,0.75,0.25,0.5,0,0,0,0,0,0,1,0,1,NA,0.767,-1.393,2.16,0.330949604804538,0.306175854787564,2003,0.027,116.97,19.5,2003,165,0.389150943396226,1,1,1
"NH","upper","NH-upper","2005_2006",2005,2006,2004,2,16,8,24,424,14,0,0.830586109204227,0.907056016063458,-0.0764699068592301,0.5,1.0876737991626,0.732527461329368,0.355146337833233,0.134263745777448,0.820078222848736,5,0.208333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333334,0,0,0,0,0,0,1,0,1,NA,0.803,-1.27,2.073,0.285288119230941,0.270385533541045,2009,0.031,109.91,21.5,2009,179,0.422169811320755,0,1,0
"NH","upper","NH-upper","2007_2008",2007,2008,2006,2,13,11,24,424,14,0,1.16031209849511,0.712925280139324,0.447386818355783,0.692307692307692,1.53861640862401,0.5034513561757,1.03516505244831,1.29890314605307,0.46585867497196,10,0.416666666666667,0.583333333333333,0.416666666666667,0.583333333333333,0.166666666666666,0,0,0,0,0,0,1,0,1,NA,-1.304,0.767,2.071,0.325552124494264,0.22282302330362,2009,0.031,103.22,64.33,2009,179,0.422169811320755,1,1,1
"NH","upper","NH-upper","2009_2010",2009,2010,2008,2,14,11,24,424,14,0,1.149508831291,0.605332998580269,0.544175832710735,0.785714285714286,1.41810231476636,0.605332998580269,0.812769316186089,0.980917657959262,0.424031699805047,13,0.52,0.583333333333333,0.416666666666667,0.56,0.166666666666666,0,0,0,0,0,0,1,0,1,NA,-1.304,0.695,1.999,0.33012509074741,0.18303279375169,2009,0.031,100.82,74.33,2009,179,0.422169811320755,1,1,1
"NH","upper","NH-upper","2011_2012",2011,2012,2010,2,19,5,24,424,12,0,0.827659763116379,0.572241035421355,0.255418727695025,0.894736842105263,1.31986667244544,0.636538135937732,0.683328536507712,0.859906329154911,NA,6,0.25,0.25,0.75,0.208333333333333,0.5,0,0,0,0,0,0,1,0,1,NA,0.774,-1.464,2.238,0.290623732798572,0.332036581467489,2015,0.048101623,95.96,24.5,2015,150,0.35377358490566,0,1,0
"NH","upper","NH-upper","2013_2014",2013,2014,2012,2,13,11,24,424,11,0,1.06745441499892,0.924545886988197,0.142908528010726,0.538461538461538,1.28703072525545,0.815714127073496,0.471316598181951,0.469524144178221,-0.203036269421887,9,0.375,NA,NA,0.458333333333333,0.0833333333333333,0,0,0,0,0,0,1,0,1,NA,0.754,-1.092,1.846,0.219732129387502,0.318586838051948,2015,0.048101623,92.86,21,2015,150,0.35377358490566,0,0,0
"NH","upper","NH-upper","2015_2016",2015,2016,2014,2,14,10,24,424,11,0,0.63041869727267,1.0251968903246,-0.394778193051932,0.285714285714286,0.969005241608423,0.77361659288757,0.195388648720853,0.458919106251046,-0.274847300383056,8,0.333333333333333,NA,NA,0.416666666666667,0.166666666666667,0,0,0,0,0,0,1,0,1,NA,0.854,-1.115,1.969,0.265074560526328,0.264190715538416,2015,0.048101623,91.44,24.5,2015,150,0.35377358490566,0,1,0
"NH","upper","NH-upper","2017_2018",2017,2018,2016,2,14,10,24,424,11,0,0.865419390671022,0.964192085013348,-0.0987726943423258,0.428571428571429,1.13478383890459,0.740977325358846,0.39380651354574,0.479357903304685,0.837070365505529,7,0.291666666666667,NA,NA,0.416666666666667,0.166666666666667,0,0,0,0,0,0,1,0,1,NA,0.924,-1.152,2.076,0.206532923408814,0.373986325029468,2015,0.048101623,87.91,124.64,2015,150,0.35377358490566,1,1,1
"NJ","lower","NJ-lower","1996_1997",1996,1997,1995,2,53,31,80,120,20,2,1.08874068380039,0.485434963189141,0.603305720611253,0.886792452830189,1.46606599387077,0.738614859262351,0.72745113460842,0.519425070348327,0.421227518478189,18,0.214285714285714,0.375,0.625,0.369047619047619,0.25,0,0,1,1,1,0,1,0,1,NA,0.033,-1.123,1.156,0.111661467246668,0.142378328035087,1996,0.32,48096.67,NA,1996,1514,12.6166666666667,1,1,1
"NJ","lower","NJ-lower","1998_1999",1998,1999,1997,2,49,32,80,120,19,3,1.28301357950526,0.380021836642377,0.902991742862886,0.959183673469388,1.56242114644171,0.652647043769181,0.909774102672528,0.782337571130938,0.180905003485157,16,0.197530864197531,0.4,0.6,0.395061728395062,0.2,0,0,1,1,1,0,1,0,1,NA,0.046,-1.171,1.217,0.132937310472152,0.129410648619712,1996,0.32,46315.96,36,1996,1514,12.6166666666667,1,1,1
"NJ","lower","NJ-lower","2000_2001",2000,2001,1999,2,48,35,80,120,20,3,1.32835613066142,0.343286181378878,0.985069949282545,0.979166666666667,1.84574236559113,0.590763683772924,1.25497868181821,1.01002194896257,0.253807326424097,16,0.192771084337349,0.4375,0.5625,0.421686746987952,0.125,0,0,1,1,1,0,1,0,1,NA,0.034,-1.17,1.204,0.134301580718983,0.136980444634141,2003,0.244,43707.2,37,2003,1265,10.5416666666667,1,1,1
"NJ","lower","NJ-lower","2002_2003",2002,2003,2001,2,45,43,80,120,20,3,1.3267611351266,0.338145159388773,0.988615975737824,0.844444444444444,1.88114580060786,0.487567585285705,1.39357821532215,1.17249382073015,0.297817643889582,15,0.170454545454545,0.55,0.45,0.511363636363636,0.1,0,0,1,1,1,0,1,0,1,NA,-1.11,0.047,1.157,0.178502528139834,0.145237491082901,2003,0.244,58730.97,37.5,2003,1265,10.5416666666667,1,0,0
"NJ","lower","NJ-lower","2004_2005",2004,2005,2003,2,48,33,80,120,24,4,1.22929117822897,0.245295595413702,0.983995582815273,0.895833333333333,1.51101003771181,0.436962966403377,1.07404707130843,0.908544842021829,0.0588663885395874,13,0.160493827160494,0.5875,0.4125,0.592592592592593,0.175,0,0,1,1,1,0,1,0,1,NA,-1.081,0.056,1.137,0.17010810914217,0.142606732249494,2003,0.244,55636.18,40,2003,1265,10.5416666666667,1,1,1
"NJ","lower","NJ-lower","2006_2007",2006,2007,2005,2,49,31,80,120,23,0,0.953016062472962,0.407771943226908,0.545244119246054,0.877551020408163,1.74292670862281,0.496777722137246,1.24614898648557,0.708804433456315,0.0843952897951207,16,0.2,0.6125,0.3875,0.6125,0.225,0,0,1,1,1,0,1,0,1,NA,-1.11,0.062,1.172,0.172501686412049,0.155068446200442,2009,0.221,52265.85,38,2009,816,6.8,1,1,1
"NJ","lower","NJ-lower","2008_2009",2008,2009,2007,2,50,34,80,120,23,0,1.10824002422412,0.314216178011608,0.794023846212516,0.94,1.85393830644842,0.450811016717812,1.40312728973061,1.17221445680436,0.199569335461916,28,0.333333333333333,0.6,0.4,0.595238095238095,0.2,0,0,1,1,1,0,1,0,1,NA,-1.119,0.039,1.158,0.134856899370103,0.142514920585374,2009,0.221,49715.14,33,2009,816,6.8,1,1,1
"NJ","lower","NJ-lower","2010_2011",2010,2011,2009,2,50,35,80,120,22,0,1.20908536903881,0.371891118507075,0.837194250531739,0.82,1.78225673469313,0.449133831202801,1.33312290349033,0.929486602940331,0.136909053188565,26,0.305882352941176,0.5875,0.4125,0.588235294117647,0.175,0,0,1,1,1,0,1,0,1,NA,-1.11,0.058,1.168,0.118621433283211,0.119847420959607,2009,0.221,48250.31,44.5,2009,816,6.8,0,1,0
"NJ","lower","NJ-lower","2012_2013",2012,2013,2011,2,49,34,80,120,23,5,1.20331875634568,0.274800001384524,0.928518754961157,0.938775510204082,NA,0.591092140269751,NA,1.10551763619858,0.172410932020075,23,0.27710843373494,NA,NA,0.590361445783133,0.180722891566265,0,0,1,1,1,0,1,0,1,NA,-1.135,0.048,1.183,0.115843587024582,0.135935061966215,2015,0.233069377,46201.65,46.5,2015,757,6.30833333333333,0,1,0
"NJ","lower","NJ-lower","2014_2015",2014,2015,2013,2,53,32,80,120,23,5,1.01925302727155,0.231192760757361,0.788060266514193,0.867924528301887,1.61452328306639,0.358590149549265,1.25593313351713,0.530198320523104,0.202904598948335,28,0.329411764705882,NA,NA,0.623529411764706,0.247058823529412,0,0,1,1,1,0,1,0,1,NA,-1.137,0.043,1.18,0.158905129543144,0.144494741631865,2015,0.233069377,45114.45,43.5,2015,757,6.30833333333333,0,1,0
"NJ","lower","NJ-lower","2016_2017",2016,2017,2015,2,54,30,80,120,24,6,0.99361531118864,0.265792587335317,0.727822723853323,0.907407407407407,1.90096048145328,0.402249399929606,1.49871108152368,1.03008388149089,0.175513944583009,26,0.30952380952381,NA,NA,0.642857142857143,0.285714285714286,0,0,1,1,1,0,1,0,1,NA,-1.138,0.039,1.177,0.199374021479172,0.145669567118447,2015,0.233069377,44059.77,40.75,2015,757,6.30833333333333,0,1,0
"NJ","upper","NJ-upper","1996_1997",1996,1997,1995,2,25,16,40,120,16,2,1.31528809096105,0.410841366856215,0.904446724104834,0.96,1.37310198677131,0.617574141360456,0.755527845410851,0.556622472208961,-0.434995910492035,2,0.0487804878048781,0.4,0.6,0.390243902439024,0.2,0,0,1,1,1,0,1,0,1,NA,0.01,-1.014,1.024,0.088298721167457,0.0941854774070514,1996,0.32,48096.67,NA,1996,1514,12.6166666666667,1,1,1
"NJ","upper","NJ-upper","1998_1999",1998,1999,1997,2,24,17,40,120,16,3,1.39287408095012,0.481675966226264,0.911198114723859,1,1.39612469883599,0.749261281642706,0.646863417193279,0.28536076389685,0.0535936395523594,4,0.0975609756097561,0.4,0.6,0.414634146341463,0.2,0,0,1,1,1,0,1,0,1,NA,0.013,-1,1.013,0.0700102307813951,0.083732887291447,1996,0.32,46315.96,36,1996,1514,12.6166666666667,1,1,1
